Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/ComputerSearchBD/Page_Computers database/input_or_btn primary""))",Chrome 119.0.0.0,,,2023-11-27 19:13:07,2023-11-27 19:13:09,1.570s,PASSED
takeFullPageScreenshot(),Chrome 119.0.0.0,,,2023-11-27 19:13:09,2023-11-27 19:13:11,1.858s,PASSED
"click(findTestObject(""Object Repository/ComputerSearchBD/Page_Computers database/a_Computer database""))",Chrome 119.0.0.0,,,2023-11-27 19:13:11,2023-11-27 19:13:13,1.931s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:13:13,2023-11-27 19:13:14,0.874s,PASSED
,,,,,,,
Test Cases/CuraHealthLogin,Chrome 119.0.0.0,,,2023-11-27 19:13:14,2023-11-27 19:13:32,18.535s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:13:14,2023-11-27 19:13:16,1.317s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 119.0.0.0,,,2023-11-27 19:13:16,2023-11-27 19:13:21,5.843s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:13:21,2023-11-27 19:13:22,0.150s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 119.0.0.0,,,2023-11-27 19:13:22,2023-11-27 19:13:22,0.532s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/a_Login""))",Chrome 119.0.0.0,,,2023-11-27 19:13:22,2023-11-27 19:13:24,1.900s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/input_Demo account_form-control""))",Chrome 119.0.0.0,,,2023-11-27 19:13:24,2023-11-27 19:13:25,0.501s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/input_Demo account_form-control_1""))",Chrome 119.0.0.0,,,2023-11-27 19:13:25,2023-11-27 19:13:25,0.451s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 19:13:25,2023-11-27 19:13:26,1.420s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/p_Login failed Please ensure the username a_eb55b5""))",Chrome 119.0.0.0,,,2023-11-27 19:13:26,2023-11-27 19:13:27,0.582s,PASSED
takeFullPageScreenshot(),Chrome 119.0.0.0,,,2023-11-27 19:13:27,2023-11-27 19:13:30,3.052s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 119.0.0.0,,,2023-11-27 19:13:30,2023-11-27 19:13:31,0.421s,PASSED
"click(findTestObject(""Object Repository/CuraHealth/Page_CURA Healthcare Service/a_Home""))",Chrome 119.0.0.0,,,2023-11-27 19:13:31,2023-11-27 19:13:32,1.646s,PASSED
,,,,,,,
Test Cases/LaptopSearchDB,Chrome 119.0.0.0,,,2023-11-27 19:13:32,2023-11-27 19:13:49,16.546s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:13:33,2023-11-27 19:13:35,2.273s,PASSED
"navigateToUrl(""https://computer-database.gatling.io/computers"")",Chrome 119.0.0.0,,,2023-11-27 19:13:35,2023-11-27 19:13:37,1.645s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:13:37,2023-11-27 19:13:37,0.142s,PASSED
"setText(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/input_Computer database_f""), ""Del"")",Chrome 119.0.0.0,,,2023-11-27 19:13:37,2023-11-27 19:13:38,0.932s,PASSED
"click(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/input_Computer database_searchsubmit""))",Chrome 119.0.0.0,,,2023-11-27 19:13:38,2023-11-27 19:13:40,2.404s,PASSED
"click(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/a_Dell Inspiron 560 Desktop Computer""))",Chrome 119.0.0.0,,,2023-11-27 19:13:40,2023-11-27 19:13:41,1.136s,PASSED
takeFullPageScreenshot(),Chrome 119.0.0.0,,,2023-11-27 19:13:41,2023-11-27 19:13:42,0.963s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/select_-- Choose a company --Apple Inc.Thin_aed4be""), ""13"", true)",Chrome 119.0.0.0,,,2023-11-27 19:13:42,2023-11-27 19:13:45,2.669s,PASSED
"click(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/input_or_btn primary""))",Chrome 119.0.0.0,,,2023-11-27 19:13:45,2023-11-27 19:13:47,1.675s,PASSED
"click(findTestObject(""Object Repository/LaptopSearchDB/Page_Computers database/a_Computer database""))",Chrome 119.0.0.0,,,2023-11-27 19:13:47,2023-11-27 19:13:48,1.230s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:13:48,2023-11-27 19:13:49,0.793s,PASSED
,,,,,,,
Test Cases/LoginApplitools,Chrome 119.0.0.0,,,2023-11-27 19:13:49,2023-11-27 19:13:59,10.475s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:13:49,2023-11-27 19:13:51,1.225s,PASSED
"navigateToUrl(""https://demo.applitools.com/"")",Chrome 119.0.0.0,,,2023-11-27 19:13:51,2023-11-27 19:13:53,2.218s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:13:53,2023-11-27 19:13:53,0.143s,PASSED
"setText(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME Demo App by Applitools/input_Username_username""), ""Test123"")",Chrome 119.0.0.0,,,2023-11-27 19:13:53,2023-11-27 19:13:54,0.894s,PASSED
"setEncryptedText(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME Demo App by Applitools/input_Password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 119.0.0.0,,,2023-11-27 19:13:54,2023-11-27 19:13:55,0.547s,PASSED
"click(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME Demo App by Applitools/a_Sign in""))",Chrome 119.0.0.0,,,2023-11-27 19:13:55,2023-11-27 19:13:56,1.449s,PASSED
"setText(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME demo app/input_text""), ""Starbucks"")",Chrome 119.0.0.0,,,2023-11-27 19:13:56,2023-11-27 19:13:57,0.877s,PASSED
"sendKeys(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME demo app/input_text""), Keys.chord(ENTER))",Chrome 119.0.0.0,,,2023-11-27 19:13:57,2023-11-27 19:13:57,0.465s,PASSED
"takeElementScreenshot(findTestObject(""ApplitetoolsLogin/Page_ACME demo app/span_View Statement""))",Chrome 119.0.0.0,,,2023-11-27 19:13:57,2023-11-27 19:13:58,0.732s,PASSED
"click(findTestObject(""Object Repository/ApplitetoolsLogin/Page_ACME demo app/span_View Statement""))",Chrome 119.0.0.0,,,2023-11-27 19:13:58,2023-11-27 19:13:58,0.472s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:13:59,2023-11-27 19:13:59,0.694s,PASSED
