Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 19:10:58,2023-11-27 19:11:00,1.816s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:11:00,2023-11-27 19:11:00,0.133s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 19:11:00,2023-11-27 19:11:01,1.087s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Customers""))",Chrome 119.0.0.0,,,2023-11-27 19:11:01,2023-11-27 19:11:02,0.897s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 19:11:02,2023-11-27 19:11:03,1.302s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-27 19:11:03,2023-11-27 19:11:04,0.552s,PASSED
"clearText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-27 19:11:04,2023-11-27 19:11:04,0.483s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/div_Customers_input-group-addon""))",Chrome 119.0.0.0,,,2023-11-27 19:11:04,2023-11-27 19:11:05,0.561s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Harry"")",Chrome 119.0.0.0,,,2023-11-27 19:11:05,2023-11-27 19:11:05,0.845s,PASSED
"sendKeys(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), Keys.chord(ENTER))",Chrome 119.0.0.0,,,2023-11-27 19:11:05,2023-11-27 19:11:06,0.574s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 19:11:06,2023-11-27 19:11:06,0.457s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:11:06,2023-11-27 19:11:07,0.729s,PASSED
,,,,,,,
Test Cases/GlobalsQACustomer,Chrome 119.0.0.0,,,2023-11-27 19:11:07,2023-11-27 19:11:20,12.699s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:11:08,2023-11-27 19:11:09,1.418s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 19:11:09,2023-11-27 19:11:11,2.160s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:11:11,2023-11-27 19:11:11,0.150s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-27 19:11:11,2023-11-27 19:11:12,1.035s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-27 19:11:12,2023-11-27 19:11:14,2.098s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 19:11:14,2023-11-27 19:11:15,0.457s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_100110021003""), ""number:1002"", true)",Chrome 119.0.0.0,,,2023-11-27 19:11:15,2023-11-27 19:11:17,2.609s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-27 19:11:17,2023-11-27 19:11:18,0.533s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 19:11:18,2023-11-27 19:11:19,1.023s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:11:19,2023-11-27 19:11:20,0.808s,PASSED
,,,,,,,
Test Cases/GlobalsManagerLogin,Chrome 119.0.0.0,,,2023-11-27 19:11:20,2023-11-27 19:11:33,13.189s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:11:21,2023-11-27 19:11:22,1.292s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 19:11:22,2023-11-27 19:11:25,2.947s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:11:25,2023-11-27 19:11:25,0.134s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 19:11:25,2023-11-27 19:11:27,1.892s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer""))",Chrome 119.0.0.0,,,2023-11-27 19:11:27,2023-11-27 19:11:28,1.271s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 19:11:28,2023-11-27 19:11:30,1.494s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 19:11:30,2023-11-27 19:11:30,0.726s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-27 19:11:30,2023-11-27 19:11:31,0.412s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Post Code_form-control ng-pristine ng_b8fd27""), ""515411"")",Chrome 119.0.0.0,,,2023-11-27 19:11:31,2023-11-27 19:11:32,0.829s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-27 19:11:32,2023-11-27 19:11:32,0.489s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 19:11:32,2023-11-27 19:11:32,0.193s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:11:32,2023-11-27 19:11:33,0.746s,PASSED
,,,,,,,
Test Cases/AccountOpeningManager,Chrome 119.0.0.0,,,2023-11-27 19:11:33,2023-11-27 19:11:43,10.319s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 19:11:33,2023-11-27 19:11:35,1.369s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 19:11:35,2023-11-27 19:11:37,1.753s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 19:11:37,2023-11-27 19:11:37,0.135s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 19:11:37,2023-11-27 19:11:38,1.097s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Open Account""))",Chrome 119.0.0.0,,,2023-11-27 19:11:38,2023-11-27 19:11:39,1.015s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Customer Name---       Hermoine G_e4ab73""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-27 19:11:39,2023-11-27 19:11:41,1.716s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 119.0.0.0,,,2023-11-27 19:11:41,2023-11-27 19:11:42,1.261s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Process""))",Chrome 119.0.0.0,,,2023-11-27 19:11:42,2023-11-27 19:11:42,0.479s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 19:11:42,2023-11-27 19:11:42,0.198s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 19:11:42,2023-11-27 19:11:43,0.906s,PASSED
