Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 119.0.0.0,,,2023-11-27 18:19:34,2023-11-27 18:19:37,2.357s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 18:19:37,2023-11-27 18:19:37,0.461s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/select_100410051006""), ""number:1005"", true)",Chrome 119.0.0.0,,,2023-11-27 18:19:37,2023-11-27 18:19:40,2.488s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Deposit""))",Chrome 119.0.0.0,,,2023-11-27 18:19:40,2023-11-27 18:19:40,0.550s,PASSED
"setText(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/input_Amount to be Deposited_form-control n_97f4dd""), ""1500"")",Chrome 119.0.0.0,,,2023-11-27 18:19:40,2023-11-27 18:19:42,1.977s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Deposit_1""))",Chrome 119.0.0.0,,,2023-11-27 18:19:42,2023-11-27 18:19:43,0.511s,PASSED
"click(findTestObject(""Object Repository/CutomerLoginHarry/Page_XYZ Bank/button_Logout""))",Chrome 119.0.0.0,,,2023-11-27 18:19:43,2023-11-27 18:19:43,0.501s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:19:43,2023-11-27 18:19:44,0.827s,PASSED
,,,,,,,
Test Cases/CustomerNevilleLogin,Chrome 119.0.0.0,,,2023-11-27 18:19:44,2023-11-27 18:20:00,16.118s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:19:45,2023-11-27 18:19:46,1.330s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:19:46,2023-11-27 18:19:49,2.697s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:19:49,2023-11-27 18:19:49,0.132s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-27 18:19:49,2023-11-27 18:19:51,1.622s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""5"", true)",Chrome 119.0.0.0,,,2023-11-27 18:19:51,2023-11-27 18:19:54,3.036s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 18:19:54,2023-11-27 18:19:54,0.449s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_101310141015""), ""number:1014"", true)",Chrome 119.0.0.0,,,2023-11-27 18:19:54,2023-11-27 18:19:56,1.783s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/select_101310141015""), ""number:1015"", true)",Chrome 119.0.0.0,,,2023-11-27 18:19:56,2023-11-27 18:19:57,1.379s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-27 18:19:57,2023-11-27 18:19:58,0.551s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Logout""))",Chrome 119.0.0.0,,,2023-11-27 18:19:58,2023-11-27 18:19:59,1.069s,PASSED
"click(findTestObject(""Object Repository/CustomerNevilleLogin/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:19:59,2023-11-27 18:19:59,0.560s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:19:59,2023-11-27 18:20:00,0.781s,PASSED
,,,,,,,
Test Cases/CustomerRonLogin,Chrome 119.0.0.0,,,2023-11-27 18:20:00,2023-11-27 18:20:18,18.156s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:20:01,2023-11-27 18:20:02,1.309s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:20:02,2023-11-27 18:20:06,3.298s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:20:06,2023-11-27 18:20:06,0.151s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:06,2023-11-27 18:20:07,1.610s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""3"", true)",Chrome 119.0.0.0,,,2023-11-27 18:20:07,2023-11-27 18:20:09,1.926s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:09,2023-11-27 18:20:10,0.456s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Withdrawl""))",Chrome 119.0.0.0,,,2023-11-27 18:20:10,2023-11-27 18:20:11,1.049s,PASSED
"setText(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/input_Amount to be Withdrawn_form-control n_bccfe0""), ""1000"")",Chrome 119.0.0.0,,,2023-11-27 18:20:11,2023-11-27 18:20:13,2.334s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Withdraw""))",Chrome 119.0.0.0,,,2023-11-27 18:20:13,2023-11-27 18:20:13,0.399s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/span_Transaction Failed. You can not withdr_4b9636""))",Chrome 119.0.0.0,,,2023-11-27 18:20:13,2023-11-27 18:20:14,0.575s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/select_100710081009""), ""number:1008"", true)",Chrome 119.0.0.0,,,2023-11-27 18:20:14,2023-11-27 18:20:15,1.250s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-27 18:20:15,2023-11-27 18:20:16,0.542s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Back""))",Chrome 119.0.0.0,,,2023-11-27 18:20:16,2023-11-27 18:20:17,1.101s,PASSED
"click(findTestObject(""Object Repository/CustomerRonLogin/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:20:17,2023-11-27 18:20:17,0.539s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:20:17,2023-11-27 18:20:18,0.841s,PASSED
,,,,,,,
Test Cases/CustomerSearchManager,Chrome 119.0.0.0,,,2023-11-27 18:20:18,2023-11-27 18:20:33,14.834s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:20:19,2023-11-27 18:20:20,1.430s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:20:20,2023-11-27 18:20:25,4.182s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:20:25,2023-11-27 18:20:25,0.130s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:25,2023-11-27 18:20:26,1.517s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Customers""))",Chrome 119.0.0.0,,,2023-11-27 18:20:26,2023-11-27 18:20:27,1.142s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 18:20:27,2023-11-27 18:20:29,1.631s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-27 18:20:29,2023-11-27 18:20:30,0.550s,PASSED
"clearText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""))",Chrome 119.0.0.0,,,2023-11-27 18:20:30,2023-11-27 18:20:30,0.443s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/div_Customers_input-group-addon""))",Chrome 119.0.0.0,,,2023-11-27 18:20:30,2023-11-27 18:20:31,0.557s,PASSED
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Harry"")",Chrome 119.0.0.0,,,2023-11-27 18:20:31,2023-11-27 18:20:31,0.838s,PASSED
"sendKeys(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), Keys.chord(ENTER))",Chrome 119.0.0.0,,,2023-11-27 18:20:31,2023-11-27 18:20:32,0.507s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:20:32,2023-11-27 18:20:32,0.455s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:20:32,2023-11-27 18:20:33,0.718s,PASSED
,,,,,,,
Test Cases/GlobalsQACustomer,Chrome 119.0.0.0,,,2023-11-27 18:20:33,2023-11-27 18:20:46,12.616s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:20:33,2023-11-27 18:20:35,1.363s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:20:35,2023-11-27 18:20:37,2.081s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:20:37,2023-11-27 18:20:37,0.130s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:37,2023-11-27 18:20:38,1.371s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-27 18:20:38,2023-11-27 18:20:40,1.677s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:40,2023-11-27 18:20:41,0.433s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_100110021003""), ""number:1002"", true)",Chrome 119.0.0.0,,,2023-11-27 18:20:41,2023-11-27 18:20:43,2.704s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-27 18:20:43,2023-11-27 18:20:44,0.533s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:20:44,2023-11-27 18:20:45,1.234s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:20:45,2023-11-27 18:20:46,0.794s,PASSED
,,,,,,,
Test Cases/GlobalsManagerLogin,Chrome 119.0.0.0,,,2023-11-27 18:20:46,2023-11-27 18:20:58,11.784s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:20:47,2023-11-27 18:20:48,1.290s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:20:48,2023-11-27 18:20:50,1.663s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:20:50,2023-11-27 18:20:50,0.150s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 18:20:50,2023-11-27 18:20:51,1.546s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer""))",Chrome 119.0.0.0,,,2023-11-27 18:20:51,2023-11-27 18:20:52,0.921s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 18:20:52,2023-11-27 18:20:54,1.572s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 18:20:54,2023-11-27 18:20:55,0.829s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-27 18:20:55,2023-11-27 18:20:55,0.510s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Post Code_form-control ng-pristine ng_b8fd27""), ""515411"")",Chrome 119.0.0.0,,,2023-11-27 18:20:55,2023-11-27 18:20:56,0.824s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-27 18:20:56,2023-11-27 18:20:57,0.555s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:20:57,2023-11-27 18:20:57,0.275s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:20:57,2023-11-27 18:20:58,0.741s,PASSED
,,,,,,,
Test Cases/AccountOpeningManager,Chrome 119.0.0.0,,,2023-11-27 18:20:58,2023-11-27 18:21:08,10.323s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 18:20:58,2023-11-27 18:20:59,1.181s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-27 18:20:59,2023-11-27 18:21:01,1.808s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 18:21:01,2023-11-27 18:21:01,0.133s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-27 18:21:01,2023-11-27 18:21:02,1.311s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Open Account""))",Chrome 119.0.0.0,,,2023-11-27 18:21:02,2023-11-27 18:21:03,0.874s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Customer Name---       Hermoine G_e4ab73""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-27 18:21:03,2023-11-27 18:21:05,1.822s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 119.0.0.0,,,2023-11-27 18:21:05,2023-11-27 18:21:06,1.256s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Process""))",Chrome 119.0.0.0,,,2023-11-27 18:21:06,2023-11-27 18:21:07,0.460s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-27 18:21:07,2023-11-27 18:21:07,0.231s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-27 18:21:07,2023-11-27 18:21:08,0.832s,PASSED
